Siruta,F1,F2,F3,F4,F5,F6,F7,F8
148970,-0.03170479717317458,-0.0017908812664329718,0.0,0.0,0.0,0.0,0.0,0.0
149049,-0.07796453016143498,-0.0014184160911867873,0.0,0.0,0.0,0.0,0.0,0.0
149101,-0.10699209894507498,-0.0011846975244023386,0.0,0.0,0.0,0.0,0.0,0.0
149138,-0.11420171497032745,-0.001126648531822652,0.0,0.0,0.0,0.0,0.0,0.0
149183,-0.11226339197337423,-0.0011422551462165374,0.0,0.0,0.0,0.0,0.0,0.0
149227,0.07977241323696077,-0.002688451918708745,0.0,0.0,0.0,0.0,0.0,0.0
149290,0.09636634913770604,-0.0028220597639027887,0.0,0.0,0.0,0.0,0.0,0.0
149316,0.020275352464630123,-0.00220940498661633,0.0,0.0,0.0,0.0,0.0,0.0
149370,-0.07687717823631494,-0.0014271710212145918,0.0,0.0,0.0,0.0,0.0,0.0
149414,-0.0339976914500584,-0.001772419783560523,0.0,0.0,0.0,0.0,0.0,0.0
149502,-0.11604548562596581,-0.0011118032156910596,0.0,0.0,0.0,0.0,0.0,0.0
149539,-0.040734545768736995,-0.0017181772823056816,0.0,0.0,0.0,0.0,0.0,0.0
149584,-0.12037125524111736,-0.0010769738201480323,0.0,0.0,0.0,0.0,0.0,0.0
149655,-0.09001995367907036,-0.0013213505626324781,0.0,0.0,0.0,0.0,0.0,0.0
149682,-0.11086874493898109,-0.0011534842955968042,0.0,0.0,0.0,0.0,0.0,0.0
149753,-0.022816877089584565,-0.0018624433031750897,0.0,0.0,0.0,0.0,0.0,0.0
149780,-0.09897878801864661,-0.0012492175521978924,0.0,0.0,0.0,0.0,0.0,0.0
149833,-0.03789797552929338,-0.0017410162302041836,0.0,0.0,0.0,0.0,0.0,0.0
149851,-0.11056144982970821,-0.0011559585149597356,0.0,0.0,0.0,0.0,0.0,0.0
149931,-0.09401479009962023,-0.0012891857110136566,0.0,0.0,0.0,0.0,0.0,0.0
149968,0.0030431882600100257,-0.002070658378151694,0.0,0.0,0.0,0.0,0.0,0.0
150043,-0.07311872266905198,-0.0014574326271718791,0.0,0.0,0.0,0.0,0.0,0.0
150070,-0.0651290498279524,-0.001521762330413075,0.0,0.0,0.0,0.0,0.0,0.0
150114,-0.04293288770430587,-0.001700477097690575,0.0,0.0,0.0,0.0,0.0,0.0
150178,-0.10581019467864013,-0.0011942137526786034,0.0,0.0,0.0,0.0,0.0,0.0
150196,-0.05602838697640393,-0.0015950372882362442,0.0,0.0,0.0,0.0,0.0,0.0
150221,-0.0947712088301385,-0.001283095324906316,0.0,0.0,0.0,0.0,0.0,0.0
150258,-0.03269759675698009,-0.0017828876346817658,0.0,0.0,0.0,0.0,0.0,0.0
150294,-0.025298876049097748,-0.001842459223765526,0.0,0.0,0.0,0.0,0.0,0.0
150310,-0.08576509831990506,-0.001355608984481214,0.0,0.0,0.0,0.0,0.0,0.0
150356,-0.02099674451927495,-0.0018770982947427435,0.0,0.0,0.0,0.0,0.0,0.0
150418,-0.0900908679350565,-0.0013207795889310812,0.0,0.0,0.0,0.0,0.0,0.0
150445,-0.0648690308893367,-0.0015238559006323308,0.0,0.0,0.0,0.0,0.0,0.0
150524,-0.038157994467909,-0.0017389226599796932,0.0,0.0,0.0,0.0,0.0,0.0
150588,0.023301027386703456,-0.0022337665310318976,0.0,0.0,0.0,0.0,0.0,0.0
150702,-0.11115240196292535,-0.0011512004008020632,0.0,0.0,0.0,0.0,0.0,0.0
150766,-0.05721029124283881,-0.0015855210599494158,0.0,0.0,0.0,0.0,0.0,0.0
150891,-0.05971592828768078,-0.0015653466559802595,0.0,0.0,0.0,0.0,0.0,0.0
150935,-0.018798402583706082,-0.0018947984793613556,0.0,0.0,0.0,0.0,0.0,0.0
150980,-0.05964501403169468,-0.00156591762967268,0.0,0.0,0.0,0.0,0.0,0.0
151022,0.010489185138549698,-0.002130610616370739,0.0,0.0,0.0,0.0,0.0,0.0
151077,-0.010926920169250067,-0.0019581765597748223,0.0,0.0,0.0,0.0,0.0,0.0
151095,0.2172751555939922,-0.0037955699178930376,0.0,0.0,0.0,0.0,0.0,0.0
151120,-0.030097407370823306,-0.0018038233369133097,0.0,0.0,0.0,0.0,0.0,0.0
151157,-0.08006831975568904,-0.0014014772048361282,0.0,0.0,0.0,0.0,0.0,0.0
151246,-0.09155642922543572,-0.0013089794658567118,0.0,0.0,0.0,0.0,0.0,0.0
151344,-0.020193049618099243,-0.0018835693299795015,0.0,0.0,0.0,0.0,0.0,0.0
151433,-0.10890678385669952,-0.0011692812345661747,0.0,0.0,0.0,0.0,0.0,0.0
151442,-0.06061417553017115,-0.0015581143224722793,0.0,0.0,0.0,0.0,0.0,0.0
151451,-0.1308665651270589,-0.000992469712941422,0.0,0.0,0.0,0.0,0.0,0.0
151460,-0.08775069748751535,-0.0013396217209401002,0.0,0.0,0.0,0.0,0.0,0.0
151479,-0.04106547896333875,-0.0017155127383834414,0.0,0.0,0.0,0.0,0.0,0.0
151488,-0.10342274806044163,-0.0012134365338311087,0.0,0.0,0.0,0.0,0.0,0.0
151497,-0.12959010851930924,-0.0010027472394872744,0.0,0.0,0.0,0.0,0.0,0.0
151503,-0.10625931829988511,-0.0011905975859201725,0.0,0.0,0.0,0.0,0.0,0.0
151512,-0.07132222818407102,-0.0014718972941738177,0.0,0.0,0.0,0.0,0.0,0.0
151521,-0.1093322693926159,-0.001165855392379487,0.0,0.0,0.0,0.0,0.0,0.0
151530,-0.1286445851061616,-0.0010103602221369645,0.0,0.0,0.0,0.0,0.0,0.0
151549,-0.10342274806044163,-0.0012134365338311087,0.0,0.0,0.0,0.0,0.0,0.0
151558,-0.04862966626852174,-0.0016546088773289334,0.0,0.0,0.0,0.0,0.0,0.0
151567,-0.11384714369039711,-0.001129503400314859,0.0,0.0,0.0,0.0,0.0,0.0
151576,-0.09533852287802724,-0.0012785275353278706,0.0,0.0,0.0,0.0,0.0,0.0
151585,-0.11469811476223007,-0.0011226517159414835,0.0,0.0,0.0,0.0,0.0,0.0
151683,0.5443789803725032,-0.006429281259272599,0.0,0.0,0.0,0.0,0.0,0.0
151709,-0.12845548042353142,-0.0010118828186338855,0.0,0.0,0.0,0.0,0.0,0.0
151736,-0.0399072127822326,-0.0017248386421124537,0.0,0.0,0.0,0.0,0.0,0.0
151763,-0.10332819571912671,-0.00121419783207938,0.0,0.0,0.0,0.0,0.0,0.0
151790,1.0672770659286097,-0.01063945097927124,0.0,0.0,0.0,0.0,0.0,0.0
151816,-0.08056471954759155,-0.0013974803889480435,0.0,0.0,0.0,0.0,0.0,0.0
151834,-0.05782488146138505,-0.0015805726212447747,0.0,0.0,0.0,0.0,0.0,0.0
151870,0.6063816781896736,-0.006928502595482486,0.0,0.0,0.0,0.0,0.0,0.0
151905,0.11300756120910889,-0.002956048258215639,0.0,0.0,0.0,0.0,0.0,0.0
151932,-0.13037016533515597,-0.0009964665288151068,0.0,0.0,0.0,0.0,0.0,0.0
151978,0.19999571521871423,-0.0036564426603244568,0.0,0.0,0.0,0.0,0.0,0.0
151996,-0.12493340570955598,-0.001040241178954318,0.0,0.0,0.0,0.0,0.0,0.0
152038,-0.09507850393941177,-0.0012806211055609589,0.0,0.0,0.0,0.0,0.0,0.0
152083,-0.0742769888501581,-0.001448106723449783,0.0,0.0,0.0,0.0,0.0,0.0
152127,-0.1127361536799485,-0.0011384486549076795,0.0,0.0,0.0,0.0,0.0,0.0
152172,-0.044516639421328524,-0.0016877253517802039,0.0,0.0,0.0,0.0,0.0,0.0
152234,-0.07411152225285715,-0.001449438995403004,0.0,0.0,0.0,0.0,0.0,0.0
152252,-0.09949882589587801,-0.001245030411755828,0.0,0.0,0.0,0.0,0.0,0.0
152270,-0.14112549415971345,-0.0009098688513888622,0.0,0.0,0.0,0.0,0.0,0.0
152314,-0.11890569395073819,-0.0010887739432295072,0.0,0.0,0.0,0.0,0.0,0.0
152332,-0.06113421340740252,-0.0015539271820285332,0.0,0.0,0.0,0.0,0.0,0.0
152350,-0.09061090581228773,-0.0013165924484785478,0.0,0.0,0.0,0.0,0.0,0.0
152412,-0.12037125524111736,-0.0010769738201480323,0.0,0.0,0.0,0.0,0.0,0.0
152467,-0.11349257241046644,-0.0011323582688003387,0.0,0.0,0.0,0.0,0.0,0.0
152500,-0.09562217990197174,-0.0012762436405437878,0.0,0.0,0.0,0.0,0.0,0.0
152528,-0.10051526356501198,-0.0012368464554256787,0.0,0.0,0.0,0.0,0.0,0.0
152564,-0.08905079218059381,-0.0013291538698258683,0.0,0.0,0.0,0.0,0.0,0.0
152582,-0.10387187168168674,-0.001209820367072678,0.0,0.0,0.0,0.0,0.0,0.0
152617,-0.09871876908003091,-0.0012513111224171482,0.0,0.0,0.0,0.0,0.0,0.0
152662,-0.13063018427377196,-0.0009943729585992144,0.0,0.0,0.0,0.0,0.0,0.0
152724,-0.13642151517930262,-0.0009477434399677962,0.0,0.0,0.0,0.0,0.0,0.0
152760,-0.06004686148228256,-0.0015626821120580192,0.0,0.0,0.0,0.0,0.0,0.0
152797,-0.12316054930990376,-0.0010545155213914296,0.0,0.0,0.0,0.0,0.0,0.0
152868,-0.11472175284755891,-0.0011224613913701185,0.0,0.0,0.0,0.0,0.0,0.0
152902,-0.06642914452103073,-0.0015112944792954794,0.0,0.0,0.0,0.0,0.0,0.0
152948,-0.08481957490675718,-0.001363221967109966,0.0,0.0,0.0,0.0,0.0,0.0
152993,-0.11791289436693285,-0.0010967675749985713,0.0,0.0,0.0,0.0,0.0,0.0
153026,-0.10117712995421559,-0.0012315173675810094,0.0,0.0,0.0,0.0,0.0,0.0
153062,-0.10190991059940506,-0.001225617306045601,0.0,0.0,0.0,0.0,0.0,0.0
153106,-0.10739394639566284,-0.0011814620067735614,0.0,0.0,0.0,0.0,0.0,0.0
153124,-0.11136514473088394,-0.0011494874797227412,0.0,0.0,0.0,0.0,0.0,0.0
153151,-0.08297580425111871,-0.0013780672832413693,0.0,0.0,0.0,0.0,0.0,0.0
153204,-0.10739394639566284,-0.0011814620067735614,0.0,0.0,0.0,0.0,0.0,0.0
153240,-0.10160261549013196,-0.0012280915253978742,0.0,0.0,0.0,0.0,0.0,0.0
153277,-0.06536543068123937,-0.0015198590847531278,0.0,0.0,0.0,0.0,0.0,0.0
153295,-0.0975132267282675,-0.001261017675279178,0.0,0.0,0.0,0.0,0.0,0.0
153339,-0.07744449228420364,-0.0014226032316324046,0.0,0.0,0.0,0.0,0.0,0.0
153384,-0.12996831788456828,-0.0009997020464405204,0.0,0.0,0.0,0.0,0.0,0.0
153400,-0.10235903422065028,-0.0012220011392836173,0.0,0.0,0.0,0.0,0.0,0.0
153437,-0.13878532371217264,-0.0009287109834152664,0.0,0.0,0.0,0.0,0.0,0.0
153473,-0.09013814410571384,-0.0013203989397982529,0.0,0.0,0.0,0.0,0.0,0.0
153507,0.01228567962353056,-0.002145075283376443,0.0,0.0,0.0,0.0,0.0,0.0
153543,0.0033504833692829775,-0.002073132597512785,0.0,0.0,0.0,0.0,0.0,0.0
153561,-0.09117821986017659,-0.0013120246589105715,0.0,0.0,0.0,0.0,0.0,0.0
153589,-0.09945154972522066,-0.0012454110608886562,0.0,0.0,0.0,0.0,0.0,0.0
153605,-0.029270074384318924,-0.0018104846967173702,0.0,0.0,0.0,0.0,0.0,0.0
153623,-0.10628295638521407,-0.0011904072613764726,0.0,0.0,0.0,0.0,0.0,0.0
153696,-0.095433075219342,-0.001277766237068752,0.0,0.0,0.0,0.0,0.0,0.0
153776,-0.09881332142134572,-0.0012505498241617715,0.0,0.0,0.0,0.0,0.0,0.0
153829,-0.11566727626070669,-0.0011148484087480934,0.0,0.0,0.0,0.0,0.0,0.0
153865,-0.11682554244181281,-0.001105522505019081,0.0,0.0,0.0,0.0,0.0,0.0
153909,-0.14516760675092075,-0.0008773233506370232,0.0,0.0,0.0,0.0,0.0,0.0
153936,-0.10200446294071998,-0.0012248560077831188,0.0,0.0,0.0,0.0,0.0,0.0
153972,-0.1359251153874002,-0.00095174025586635,0.0,0.0,0.0,0.0,0.0,0.0
154013,-0.07340237969299641,-0.0014551487323877963,0.0,0.0,0.0,0.0,0.0,0.0
154068,-0.1259734814640188,-0.0010318668980733635,0.0,0.0,0.0,0.0,0.0,0.0
154139,-0.1087649553447272,-0.001170423181961674,0.0,0.0,0.0,0.0,0.0,0.0
154166,-0.13757978136040902,-0.0009384175362634636,0.0,0.0,0.0,0.0,0.0,0.0
154184,-0.09314018094245838,-0.0012962277199410118,0.0,0.0,0.0,0.0,0.0,0.0
154228,-0.1098995834405047,-0.0011612876028044051,0.0,0.0,0.0,0.0,0.0,0.0
154282,-0.10630659447054269,-0.0011902169368011766,0.0,0.0,0.0,0.0,0.0,0.0
154308,-0.13148115534560503,-0.00098752127422977,0.0,0.0,0.0,0.0,0.0,0.0
154344,-0.1255479959281021,-0.0010352927402458405,0.0,0.0,0.0,0.0,0.0,0.0
154380,-0.10772487959026468,-0.0011787974628633775,0.0,0.0,0.0,0.0,0.0,0.0
154415,-0.12273506377398717,-0.0010579413635781174,0.0,0.0,0.0,0.0,0.0,0.0
154460,-0.11252341091198993,-0.0011401615759972816,0.0,0.0,0.0,0.0,0.0,0.0
154497,-0.09070545815360243,-0.001315831150212513,0.0,0.0,0.0,0.0,0.0,0.0
154521,-0.12089129311834876,-0.0010727866797095207,0.0,0.0,0.0,0.0,0.0,0.0
154585,-0.08328309936039181,-0.0013755930638821798,0.0,0.0,0.0,0.0,0.0,0.0
154665,-0.09318745711311589,-0.0012958470708186525,0.0,0.0,0.0,0.0,0.0,0.0
154709,-0.11961483651059905,-0.0010830642062551838,0.0,0.0,0.0,0.0,0.0,0.0
154736,-0.12197864504346886,-0.0010640317496817162,0.0,0.0,0.0,0.0,0.0,0.0
154754,-0.10216992953802065,-0.0012235237358121343,0.0,0.0,0.0,0.0,0.0,0.0
154790,-0.0968749984243925,-0.0012661564385521042,0.0,0.0,0.0,0.0,0.0,0.0
154834,-0.046644067100911284,-0.0016705961408575178,0.0,0.0,0.0,0.0,0.0,0.0
154852,-0.09644951288847585,-0.0012695822807316866,0.0,0.0,0.0,0.0,0.0,0.0
154914,-0.12509887230685693,-0.0010389089070009078,0.0,0.0,0.0,0.0,0.0,0.0
154932,-0.10004250185843798,-0.0012406529467347256,0.0,0.0,0.0,0.0,0.0,0.0
154978,-0.13176481236954946,-0.0009852373794383925,0.0,0.0,0.0,0.0,0.0,0.0
154996,-0.1090722504540003,-0.0011679489626058481,0.0,0.0,0.0,0.0,0.0,0.0
155083,-0.12656443359723632,-0.001027108783933644,0.0,0.0,0.0,0.0,0.0,0.0
155092,-0.1337976877078174,-0.0009688694667855779,0.0,0.0,0.0,0.0,0.0,0.0
155109,-0.12672990019453706,-0.0010257765119592959,0.0,0.0,0.0,0.0,0.0,0.0
155118,-0.12779361403432832,-0.001017211906496129,0.0,0.0,0.0,0.0,0.0,0.0
155127,-0.10732303213967659,-0.0011820329804676638,0.0,0.0,0.0,0.0,0.0,0.0
155136,-0.1302756129938415,-0.0009972278270846944,0.0,0.0,0.0,0.0,0.0,0.0
155145,-0.11157788749884205,-0.0011477745586260337,0.0,0.0,0.0,0.0,0.0,0.0
155154,-0.12791180446097167,-0.0010162602836620931,0.0,0.0,0.0,0.0,0.0,0.0
155243,7.711351899692145,-0.0641349283087961,0.0,0.0,0.0,0.0,0.0,0.0
155261,0.03306355662745536,-0.002312370576702637,0.0,0.0,0.0,0.0,0.0,0.0
155289,-0.006908445663371451,-0.001990531735953328,0.0,0.0,0.0,0.0,0.0,0.0
155314,0.09842286256130264,-0.0028386180011241726,0.0,0.0,0.0,0.0,0.0,0.0
155350,0.9633167666529996,-0.009802403538912818,0.0,0.0,0.0,0.0,0.0,0.0
155403,0.03280353768883963,-0.0023102770064839856,0.0,0.0,0.0,0.0,0.0,0.0
155458,0.015547735398890827,-0.0021713400734534264,0.0,0.0,0.0,0.0,0.0,0.0
155494,0.15690348566449927,-0.00330948097689378,0.0,0.0,0.0,0.0,0.0,0.0
155528,0.1823144273928486,-0.0035140798851379463,0.0,0.0,0.0,0.0,0.0,0.0
155546,-0.12724993807176846,-0.001021589371520784,0.0,0.0,0.0,0.0,0.0,0.0
155591,-0.09266741923588444,-0.0013000342112571641,0.0,0.0,0.0,0.0,0.0,0.0
155662,-0.15745941112184308,-0.0007783545764316486,0.0,0.0,0.0,0.0,0.0,0.0
155724,-0.12743904275439774,-0.0010200667749745037,0.0,0.0,0.0,0.0,0.0,0.0
155760,-0.09025633453235733,-0.0013194473169673912,0.0,0.0,0.0,0.0,0.0,0.0
155797,-0.10365912891372861,-0.0012115332881693852,0.0,0.0,0.0,0.0,0.0,0.0
155840,-0.09883695950667439,-0.0012503594995862866,0.0,0.0,0.0,0.0,0.0,0.0
155911,-0.06938390518711791,-0.0014875039085712556,0.0,0.0,0.0,0.0,0.0,0.0
155957,-0.12805363297294384,-0.0010151183362695788,0.0,0.0,0.0,0.0,0.0,0.0
156035,-0.15407916491983958,-0.0008055709893354546,0.0,0.0,0.0,0.0,0.0,0.0
156106,-0.11020687854977758,-0.001158813383437921,0.0,0.0,0.0,0.0,0.0,0.0
156151,-0.14864240529423903,-0.0008493456394533497,0.0,0.0,0.0,0.0,0.0,0.0
156213,-0.03135022589324429,-0.0017937361349287316,0.0,0.0,0.0,0.0,0.0,0.0
156259,-0.05018977990021581,-0.0016420474559884345,0.0,0.0,0.0,0.0,0.0,0.0
156277,-0.09188736242003745,-0.0013063149219291427,0.0,0.0,0.0,0.0,0.0,0.0
156311,-0.11202701112008744,-0.0011441583918780716,0.0,0.0,0.0,0.0,0.0,0.0
156357,-0.03808708021192289,-0.0017394936336738902,0.0,0.0,0.0,0.0,0.0,0.0
156437,-0.03593601444701157,-0.0017568131691664485,0.0,0.0,0.0,0.0,0.0,0.0
156473,-0.07380422714358416,-0.0014519132147623828,0.0,0.0,0.0,0.0,0.0,0.0
156534,-0.12708447147446728,-0.0010229216434599834,0.0,0.0,0.0,0.0,0.0,0.0
156589,-0.135310525168854,-0.0009566886945712749,0.0,0.0,0.0,0.0,0.0,0.0
156623,-0.0860014791731918,-0.001353705738812574,0.0,0.0,0.0,0.0,0.0,0.0
156669,-0.09037452495900081,-0.0013184956941436348,0.0,0.0,0.0,0.0,0.0,0.0
156712,-0.06061417553017115,-0.0015581143224722793,0.0,0.0,0.0,0.0,0.0,0.0
156767,-0.0994042735545632,-0.0012457917100076518,0.0,0.0,0.0,0.0,0.0,0.0
156801,0.0141530883644977,-0.0021601109240707078,0.0,0.0,0.0,0.0,0.0,0.0
156927,-0.12389332995509342,-0.0010486154598558322,0.0,0.0,0.0,0.0,0.0,0.0
157004,-0.12249868292070021,-0.0010598446092359099,0.0,0.0,0.0,0.0,0.0,0.0
157031,-0.09526760862204116,-0.001279098509025715,0.0,0.0,0.0,0.0,0.0,0.0
157086,-0.011541510387796099,-0.0019532281210595226,0.0,0.0,0.0,0.0,0.0,0.0
157193,-0.13722521008047833,-0.0009412724047382854,0.0,0.0,0.0,0.0,0.0,0.0
157246,0.005619739560837849,-0.0020914037558312447,0.0,0.0,0.0,0.0,0.0,0.0
157273,-0.13060654618844317,-0.0009945632831675941,0.0,0.0,0.0,0.0,0.0,0.0
157317,-0.08905079218059381,-0.0013291538698258683,0.0,0.0,0.0,0.0,0.0,0.0
157362,-0.09224193369996801,-0.0013034600534509574,0.0,0.0,0.0,0.0,0.0,0.0
157424,-0.08011559592634644,-0.0014010965557029217,0.0,0.0,0.0,0.0,0.0,0.0
157451,-0.014236252115267462,-0.0019315311205536482,0.0,0.0,0.0,0.0,0.0,0.0
157497,-0.06876931496857182,-0.0014924523472795441,0.0,0.0,0.0,0.0,0.0,0.0
157530,-0.06510541174262367,-0.0015219526549777127,0.0,0.0,0.0,0.0,0.0,0.0
157585,-0.11108148770693956,-0.0011517713745139294,0.0,0.0,0.0,0.0,0.0,0.0
157683,-0.10656661340915834,-0.0011881233665785574,0.0,0.0,0.0,0.0,0.0,0.0
157736,-0.12417698697903778,-0.001046331565068575,0.0,0.0,0.0,0.0,0.0,0.0
157781,-0.10105893952757193,-0.0012324689904045765,0.0,0.0,0.0,0.0,0.0,0.0
157834,0.012616612818132271,-0.0021477398272996186,0.0,0.0,0.0,0.0,0.0,0.0
157898,-0.09600038926723069,-0.0012731984474901174,0.0,0.0,0.0,0.0,0.0,0.0
157923,-0.12540616741612992,-0.0010364346876415291,0.0,0.0,0.0,0.0,0.0,0.0
157969,-0.14103094181839865,-0.0009106301496481699,0.0,0.0,0.0,0.0,0.0,0.0
158010,-0.05652478676830674,-0.0015910404723642412,0.0,0.0,0.0,0.0,0.0,0.0
158065,-0.034730472095247815,-0.001766519722011093,0.0,0.0,0.0,0.0,0.0,0.0
158109,-0.04569854368776335,-0.0016782091234898227,0.0,0.0,0.0,0.0,0.0,0.0
158136,-0.13994358989327882,-0.000919385079689996,0.0,0.0,0.0,0.0,0.0,0.0
158181,-0.09106002943353299,-0.0013129762817376913,0.0,0.0,0.0,0.0,0.0,0.0
158243,-0.09663861757110546,-0.0012680596842067223,0.0,0.0,0.0,0.0,0.0,0.0
158314,0.060034611987498925,-0.002529530906263926,0.0,0.0,0.0,0.0,0.0,0.0
158396,-0.10427371913227465,-0.0012065848494614752,0.0,0.0,0.0,0.0,0.0,0.0
158449,-0.09056362964163038,-0.0013169730976080125,0.0,0.0,0.0,0.0,0.0,0.0
158528,-0.04621858156499475,-0.0016740219830443002,0.0,0.0,0.0,0.0,0.0,0.0
158564,0.03972949669014791,-0.002366042104257952,0.0,0.0,0.0,0.0,0.0,0.0
158608,-0.15620659259942232,-0.0007884417784162267,0.0,0.0,0.0,0.0,0.0,0.0
158653,-0.003339094778738094,-0.0020192707453825886,0.0,0.0,0.0,0.0,0.0,0.0
158699,0.0035395880519126623,-0.0020746551940332624,0.0,0.0,0.0,0.0,0.0,0.0
158733,-0.08039925295029071,-0.00139881266090837,0.0,0.0,0.0,0.0,0.0,0.0
158779,-0.08515050810135902,-0.0013605574231964185,0.0,0.0,0.0,0.0,0.0,0.0
158804,-0.11486358135953091,-0.0011213194439884517,0.0,0.0,0.0,0.0,0.0,0.0
158859,-0.050804370118761995,-0.0016370990172837935,0.0,0.0,0.0,0.0,0.0,0.0
158895,-0.11569091434603541,-0.0011146580841727976,0.0,0.0,0.0,0.0,0.0,0.0
158966,-0.10512469020410795,-0.0011997331650916523,0.0,0.0,0.0,0.0,0.0,0.0
159035,-0.0981514550321421,-0.001255878911995783,0.0,0.0,0.0,0.0,0.0,0.0
159071,-0.11436718156762823,-0.0011253162598658783,0.0,0.0,0.0,0.0,0.0,0.0
159142,-0.09299835243048615,-0.0012973696673367005,0.0,0.0,0.0,0.0,0.0,0.0
159213,-0.014378080627239763,-0.0019303891731645264,0.0,0.0,0.0,0.0,0.0,0.0
159259,-0.09793871226418387,-0.0012575918330889374,0.0,0.0,0.0,0.0,0.0,0.0
159339,-0.10857585066209757,-0.001171945778479533,0.0,0.0,0.0,0.0,0.0,0.0
159366,-0.1162818664792529,-0.0011098999700399942,0.0,0.0,0.0,0.0,0.0,0.0
159375,-0.11472175284755891,-0.0011224613913701185,0.0,0.0,0.0,0.0,0.0,0.0
159384,-0.08699427875699721,-0.0013457121070472517,0.0,0.0,0.0,0.0,0.0,0.0
159393,-0.12587892912270376,-0.0010326281963184605,0.0,0.0,0.0,0.0,0.0,0.0
159400,-0.11666007584451198,-0.001106854776982771,0.0,0.0,0.0,0.0,0.0,0.0
159419,-0.1025245008179511,-0.00122066886732348,0.0,0.0,0.0,0.0,0.0,0.0
159428,-0.10143714889283101,-0.0012294237973473534,0.0,0.0,0.0,0.0,0.0,0.0
159437,-0.11008868812313416,-0.0011597650062685936,0.0,0.0,0.0,0.0,0.0,0.0
159446,-0.12412971080838038,-0.0010467122141980397,0.0,0.0,0.0,0.0,0.0,0.0
159455,-0.0953148847926985,-0.0012787178598925083,0.0,0.0,0.0,0.0,0.0,0.0
159464,-0.09198191476135226,-0.001305553623673766,0.0,0.0,0.0,0.0,0.0,0.0
159473,-0.07560072162856517,-0.0014374485477604442,0.0,0.0,0.0,0.0,0.0,0.0
159482,-0.13216665982013726,-0.0009820018618200844,0.0,0.0,0.0,0.0,0.0,0.0
159491,-0.12365694910180633,-0.0010505187055104503,0.0,0.0,0.0,0.0,0.0,0.0
159507,-0.11098693536562453,-0.0011525326727657532,0.0,0.0,0.0,0.0,0.0,0.0
159516,-0.12446064400298211,-0.0010440476702771977,0.0,0.0,0.0,0.0,0.0,0.0
159525,-0.12126950248360795,-0.0010697414866522976,0.0,0.0,0.0,0.0,0.0,0.0
159614,1.9563527313115656,-0.01779793854768615,0.0,0.0,0.0,0.0,0.0,0.0
159650,0.08679292457958375,-0.0027449783147528092,0.0,0.0,0.0,0.0,0.0,0.0
159687,-0.03931626064901506,-0.0017295967562471282,0.0,0.0,0.0,0.0,0.0,0.0
159730,0.09728823446552537,-0.0028294824219597977,0.0,0.0,0.0,0.0,0.0,0.0
159767,-0.06803653432338212,-0.0014983524088149525,0.0,0.0,0.0,0.0,0.0,0.0
159785,-0.05704482464553794,-0.0015868533319080605,0.0,0.0,0.0,0.0,0.0,0.0
159847,-0.12594984337868978,-0.001032057222624358,0.0,0.0,0.0,0.0,0.0,0.0
159883,-0.14462393078836056,-0.0008817008156439145,0.0,0.0,0.0,0.0,0.0,0.0
159945,-0.09377840924633316,-0.001291088956664722,0.0,0.0,0.0,0.0,0.0,0.0
159963,-0.09384932350231934,-0.0012905179829739832,0.0,0.0,0.0,0.0,0.0,0.0
160047,-0.1487842338062112,-0.0008482036920647665,0.0,0.0,0.0,0.0,0.0,0.0
160092,-0.10583383276396881,-0.0011940234281173291,0.0,0.0,0.0,0.0,0.0,0.0
160127,-0.073969693740885,-0.0014505809428020564,0.0,0.0,0.0,0.0,0.0,0.0
160172,-0.1147690290182161,-0.001122080742247381,0.0,0.0,0.0,0.0,0.0,0.0
160225,-0.11207428729074473,-0.00114377774274188,0.0,0.0,0.0,0.0,0.0,0.0
160261,-0.1359251153874002,-0.00095174025586635,0.0,0.0,0.0,0.0,0.0,0.0
160305,-0.11630550456458152,-0.001109709645468251,0.0,0.0,0.0,0.0,0.0,0.0
160323,-0.1292591753247076,-0.0010054117834182072,0.0,0.0,0.0,0.0,0.0,0.0
160387,-0.07888641548925408,-0.0014109934331157567,0.0,0.0,0.0,0.0,0.0,0.0
160430,-0.03997812703821865,-0.0017242676684111513,0.0,0.0,0.0,0.0,0.0,0.0
160458,-0.13176481236954946,-0.0009852373794383925,0.0,0.0,0.0,0.0,0.0,0.0
160476,-0.1332540117452573,-0.0009732469317920908,0.0,0.0,0.0,0.0,0.0,0.0
160528,-0.13063018427377196,-0.0009943729585992144,0.0,0.0,0.0,0.0,0.0,0.0
160564,-0.11462720050624405,-0.0011232226896430698,0.0,0.0,0.0,0.0,0.0,0.0
160617,-0.03156296866120248,-0.001792023213829265,0.0,0.0,0.0,0.0,0.0,0.0
160644,-0.05574472995245972,-0.0015973211830343486,0.0,0.0,0.0,0.0,0.0,0.0
160680,-0.06295434597771209,-0.0015392721904564385,0.0,0.0,0.0,0.0,0.0,0.0
160724,-0.1001134161144241,-0.0012400819730406232,0.0,0.0,0.0,0.0,0.0,0.0
160779,-0.14259105545009285,-0.0008980687283180455,0.0,0.0,0.0,0.0,0.0,0.0
160831,-0.10136623463684499,-0.0012299947710556667,0.0,0.0,0.0,0.0,0.0,0.0
160877,-0.08739612620758506,-0.0013424765894324963,0.0,0.0,0.0,0.0,0.0,0.0
160911,-0.0816520714727117,-0.0013887254589237917,0.0,0.0,0.0,0.0,0.0,0.0
160993,-0.09784415992286921,-0.0012583531313587143,0.0,0.0,0.0,0.0,0.0,0.0
